project,date,commit_hash,files,statements,Asynchronous Comprehensions,Asynchronous Comprehensions,Asynchronous Comprehensions,Asynchronous Generators,Matrix Multiplication,Coroutines (async and await syntax),Coroutines (async and await syntax),Coroutines (async and await syntax),Coroutines (async and await syntax),Formatted String Literals (f-strings),Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Structural Pattern Matching,Extended Iterable Unpacking,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Additional Unpacking Generalizations,Nonlocal Statements,Function Annotations,Function Annotations,Keyword-only Arguments,Keyword-only Arguments,Type Parameter Syntax,Type Parameter Syntax,Type Parameter Syntax,Type Parameter Syntax,Yield From Expression,Assignment Expression,Suppressing Exception Context,Variable Annotation,Except (*),ExceptionGroup
pallets-eco_flask-sqlalchemy,2024-12-31,b6db616141f130102b19117a2e80a3317e64c5e1,35.0,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,2.857142857142857,0.0,0.0,0.0,0.0,8.571428571428571,71.42857142857143,82.85714285714286,11.428571428571429,11.428571428571429,0.0,0.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,42.857142857142854,0.0,0.0
pallets_flask,2024-12-31,18ffe1eaf6c2eeffc898f4e8a590c062c40b30dc,70.0,7919.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,1.4285714285714286,0.0,0.0,41.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,1.4285714285714286,0.0,1.4285714285714286,0.0,0.0,2.857142857142857,38.57142857142858,40.0,5.714285714285714,5.714285714285714,0.0,0.0,0.0,0.0,2.857142857142857,4.285714285714286,7.142857142857142,24.285714285714285,0.0,0.0
pallets_jinja,2024-12-31,d680a959324400487b4f0e8b8119bed7376b7973,58.0,10553.0,6.896551724137931,0.0,0.0,0.0,0.0,13.793103448275861,12.068965517241379,5.172413793103448,1.7241379310344827,55.172413793103445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,41.37931034482759,41.37931034482759,1.7241379310344827,1.7241379310344827,0.0,0.0,0.0,0.0,10.344827586206897,0.0,3.4482758620689653,36.206896551724135,0.0,0.0
pallets_werkzeug,2024-12-31,2b4ab69864d73b2e2e9055dee0db7862bffc6a71,122.0,15594.0,0.0,0.0,0.0,0.0,0.819672131147541,1.639344262295082,1.639344262295082,0.819672131147541,0.819672131147541,62.295081967213115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,3.278688524590164,0.819672131147541,1.639344262295082,2.459016393442623,0.0,0.0,4.098360655737705,40.16393442622951,40.98360655737705,4.098360655737705,4.098360655737705,0.0,0.0,0.0,0.0,3.278688524590164,0.819672131147541,6.557377049180328,27.86885245901639,0.0,0.0
pandas-dev_pandas,2024-12-31,59b3a1a1a770ff1bd8311e7c1f1d4b1f918dcd4c,1338.0,250755.0,0.0,0.0,0.0,0.0,0.07473841554559044,0.0,0.0,0.0,0.0,42.526158445440956,0.07473841554559044,0.0,0.0,0.0,0.0,0.0,0.07473841554559044,0.0,0.0,0.07473841554559044,1.4200298953662183,0.29895366218236175,0.07473841554559044,1.4947683109118086,0.2242152466367713,0.07473841554559044,0.07473841554559044,21.449925261584454,24.663677130044842,7.548579970104634,7.548579970104634,0.0,0.0,0.0,0.0,1.1210762331838564,0.29895366218236175,0.29895366218236175,14.349775784753364,0.0,0.0
paramiko_paramiko,2024-12-31,82e035c481451f05007ac3051738062e2ba62961,84.0,15022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.61904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parisson_timeside,2024-12-31,2e316f583d3321ecf7b3cb7033068841e0582d00,207.0,10732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.864734299516908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
payu-org_payu,2024-12-31,2d4d016fd1d2267346ae472a125a95206a32da1a,87.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93103448275862,1.1494252873563218,1.1494252873563218,1.1494252873563218,0.0,0.0,0.0,1.1494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.195402298850574,8.045977011494253,0.0,0.0,0.0,0.0,0.0,0.0,1.1494252873563218,0.0,0.0,1.1494252873563218,0.0,0.0
pazz_alot,2024-12-31,9c5b7373eccc88732fc2486405246dde60db4eef,95.0,9532.0,0.0,0.0,0.0,0.0,0.0,21.052631578947366,21.052631578947366,0.0,0.0,3.1578947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pennersr_django-allauth,2024-12-31,0482b628e84c366c22175cccb2eeef3c40af8827,790.0,21818.0,0.0,0.0,0.0,0.0,0.0,0.25316455696202533,0.25316455696202533,0.0,0.0,5.3164556962025316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12658227848101267,0.0,0.0,0.8860759493670887,0.0,0.0,0.0,5.69620253164557,6.70886075949367,1.0126582278481013,1.0126582278481013,0.0,0.0,0.0,0.0,0.0,0.5063291139240507,0.0,3.0379746835443036,0.0,0.0
petl-developers_petl,2024-12-31,ae081f98b4169d6ba7380cbe8986451d776f49d9,159.0,15787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pika_pika,2024-12-31,76c677159b3fbbc9241b797c9111b87f567fd362,78.0,17072.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,1.282051282051282,0.0,0.0,10.256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0
piskvorky_gensim,2024-12-31,8b6b69c29fd58a93136e8f591ea9379ac2c8290c,173.0,25486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.497109826589593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560693641618496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560693641618496,1.1560693641618496,1.1560693641618496,1.1560693641618496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560693641618496,0.0,0.0
playonlinux_pol-pom-4,2024-12-31,eb9ee1443fe6e3c63a2c9604cd8c8acd2ee678b3,25.0,4501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plone_plone.app.contenttypes,2024-12-31,db0531852cd7c8416baf0e62fd296d567b642ce8,45.0,3404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0
plone_plone.app.dexterity,2024-12-31,3ebb6366f0c93519cf30b64be1fe224b539afbe2,62.0,2943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.516129032258066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plone_plone.app.discussion,2024-12-31,b98f12df01cbb6f0b6da0e1e3a90111e0f816156,37.0,4209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.432432432432435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0
plone_plone.app.event,2024-12-31,91708eb98bff5607f22030c893b213865158a1a8,35.0,3959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plone_plone.app.layout,2024-12-31,0f9337d8a87c079996addc3ff5a5995de77d2d44,41.0,3690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,2.4390243902439024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4390243902439024,0.0,0.0
plone_plone.app.multilingual,2024-12-31,ce17f8ce0c854a8ce6b3fbbdcde6c120d7ff7c5f,58.0,4138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plone_plone.app.portlets,2024-12-31,5508a6c5ed959a9a8faf52e8405bdd6553788d4d,60.0,5102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plone_plone.app.theming,2024-12-31,1933dd8b1bb162ac71500cc0fa6d773572fad93d,24.0,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plone_products.cmfplone,2024-12-31,eba6e73108541efac28eef47c7be61c658684db9,290.0,22292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.655172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0
praw-dev_praw,2024-12-31,435f8780e6fb08f6573a5cd17aaf58395bfc096b,159.0,12380.0,0.0,0.0,0.0,0.0,0.0,0.628930817610063,0.0,0.0,0.0,35.84905660377358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628930817610063,0.628930817610063,0.0,0.0,0.628930817610063,0.628930817610063,0.0,0.628930817610063,39.62264150943396,37.10691823899371,21.38364779874214,21.38364779874214,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,3.1446540880503147,0.628930817610063,0.0,0.0
prody_prody,2024-12-31,40ddb0596b6dc735211dade44b2cc20dc1def99b,205.0,44815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
progval_limnoria,2024-12-31,aaeab253a5442aeab670dbb877e5920e8f209fa3,295.0,39869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169491525423728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6779661016949152,0.0,0.0,0.6779661016949152,0.0,0.0,1.3559322033898304,0.0,0.0,1.0169491525423728,1.0169491525423728,0.0,0.0,0.0,0.0,0.3389830508474576,0.0,1.3559322033898304,0.0,0.0,0.0
progval_supybot-plugins,2024-12-31,1ab9c3a6b52d55b4f53af1cc64446819c03c8b9c,176.0,9787.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.5681818181818182,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,0.0,0.5681818181818182,0.0,0.0,0.5681818181818182,0.5681818181818182,0.0,0.0,0.0,0.0,0.5681818181818182,0.0,0.0,1.1363636363636365,0.0,0.0
proycon_clam,2024-12-31,d582baad6e9f60717b94240724f0c484784e544e,51.0,9084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9215686274509802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9607843137254901,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
psf_requests,2024-12-31,b653d80ded3680dc3780557ded01e23074f7e6a4,32.0,4976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125,3.125,3.125,3.125,3.125,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0
psychopy_psychopy,2024-12-31,fd052372ed37628330339e5ed54b696dcb8797a9,582.0,81410.0,0.0,0.0,0.0,0.0,0.0,0.3436426116838488,0.1718213058419244,0.0,0.1718213058419244,20.446735395189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718213058419244,0.1718213058419244,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639175257731,0.1718213058419244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pwman3_pwman3,2024-12-31,7af9473f747588ca9c2336c0dd0c0b6d20324852,36.0,3157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pycqa_pycodestyle,2024-12-31,bf4c16d2891150d0d43df3a6e9f7f5b6361544ca,53.0,2902.0,0.0,0.0,0.0,0.0,1.8867924528301887,5.660377358490567,0.0,0.0,0.0,24.528301886792452,1.8867924528301887,1.8867924528301887,0.0,1.8867924528301887,0.0,0.0,1.8867924528301887,0.0,1.8867924528301887,1.8867924528301887,0.0,5.660377358490567,0.0,0.0,0.0,0.0,0.0,15.09433962264151,15.09433962264151,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,3.7735849056603774,1.8867924528301887,0.0
pydata_bottleneck,2024-12-31,57e9895fdcf39c64ee8e42c19170da799d2a4b4e,35.0,3033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.571428571428571,0.0,0.0
pyepics_epicsapps,2024-12-31,bdd8a3a12b7c0c53f64c1d089992b609ffb6cd02,73.0,11191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.54794520547945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.0,0.0
pyepics_pyepics,2024-12-31,2a7090dde46c14e8e8c2c5fb43a89a09e515c193,89.0,8859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98876404494382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1235955056179776,0.0,0.0
pyinstaller_pyinstaller,2024-12-31,eaa1ec5fd0d35ced0de38d6999b81be4c0ee8c25,952.0,31286.0,0.0,0.0,0.0,0.0,0.0,0.10504201680672269,0.0,0.0,0.0,8.928571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42016806722689076,1.1554621848739497,0.0,0.21008403361344538,0.0,0.0,0.31512605042016806,0.0,1.5756302521008403,0.7352941176470588,0.42016806722689076,0.42016806722689076,0.0,0.0,0.0,0.0,0.21008403361344538,0.0,0.10504201680672269,0.5252100840336135,0.0,0.0
pylons_colander,2024-12-31,a40e7b95ee04a5d4c128c7c0b05c97334c1d7ab1,5.0,3358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pylons_pyramid,2024-12-31,a254f1d7bd23345d477d21bf83d201f9622ba835,380.0,37777.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1578947368421053,0.0,0.0
pylons_pyramid_debugtoolbar,2024-12-31,8f871cd3b5467a41d615016eb6b19f5f6e963c0f,33.0,3218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pylons_waitress,2024-12-31,314394defc81a92ebfd3d55adcc359d0d26ea820,42.0,8816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.380952380952381,2.380952380952381,2.380952380952381,0.0,0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0
pylons_webob,2024-12-31,d621be25022e0976f6a4ed779b8d770a39ab27d6,48.0,14314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666666,0.0,0.0,0.0,0.0,0.0
pymc-devs_pymc,2024-12-31,5d51953df0168fce4029675575f7002db71e4347,183.0,37013.0,0.0,0.0,0.0,0.0,4.371584699453552,0.0,0.0,0.0,0.0,54.09836065573771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.021857923497267,7.650273224043716,16.39344262295082,0.0,5.46448087431694,1.639344262295082,0.546448087431694,0.546448087431694,43.169398907103826,42.07650273224044,27.86885245901639,27.86885245901639,0.0,0.0,0.0,0.0,0.546448087431694,0.0,0.0,28.415300546448087,0.0,0.0
pymodbus-dev_pymodbus,2024-12-31,1e8c9d9e472a2f9ad16918f0a8b9f17873b5a14c,104.0,11369.0,0.0,0.0,0.0,0.0,0.0,55.769230769230774,46.15384615384615,0.0,4.807692307692308,48.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,0.0,0.0,0.0,0.0,0.9615384615384616,0.0,1.9230769230769231,38.46153846153847,35.57692307692308,6.730769230769231,6.730769230769231,0.0,0.0,0.0,0.0,0.0,18.269230769230766,0.0,30.76923076923077,0.0,0.0
pymysql_pymysql,2024-12-31,8876b98b683912b46ddafa1ac2fcea9911e2c8c4,38.0,5037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.684210526315788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,2.631578947368421,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0
pypa_pip,2024-12-31,5beed92e9b3e9342991cb5829cdc6fa6d67af721,511.0,63160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.96673189823875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913894324853229,2.3483365949119372,0.3913894324853229,0.19569471624266144,0.7827788649706457,0.0,0.3913894324853229,0.3913894324853229,69.47162426614481,72.40704500978474,12.524461839530332,12.524461839530332,0.0,0.0,0.0,0.0,6.8493150684931505,0.3913894324853229,2.152641878669276,34.44227005870842,0.0,0.19569471624266144
pyrocko_pyrocko,2024-12-31,cf69b85de7af25508342b9f958920f0c66b5b419,420.0,79512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2380952380952381,0.0,0.2380952380952381,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.9523809523809524,2.380952380952381,2.380952380952381,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.9523809523809524,0.2380952380952381,0.0,0.0
pysb_pysb,2024-12-31,8be8263d32e33bff6c4e92c927f4ba85590dc20f,136.0,14608.0,0.0,0.0,0.0,0.0,0.7352941176470588,0.0,0.0,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2058823529411766,2.2058823529411766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941176470588,0.7352941176470588,1.4705882352941175,0.0,0.0
pytables_pytables,2024-12-31,d317356b680b1cd36111fa06919fd6ac9e331623,174.0,50575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.701149425287355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1494252873563218,0.0,0.0,0.0,0.0,0.0,18.39080459770115,17.81609195402299,0.5747126436781609,0.5747126436781609,0.0,0.0,0.0,0.0,4.022988505747127,0.0,0.5747126436781609,9.770114942528735,0.0,0.0
pytest-dev_pytest-django,2024-12-31,f3fe5b173149904b3300819c824561480ef07649,36.0,2355.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,2.7777777777777777,0.0,0.0,0.0,58.333333333333336,63.888888888888886,13.88888888888889,13.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,36.11111111111111,0.0,0.0
python-jsonschema_jsonschema,2024-12-31,5108dc6f587fafd5e2d274eb153bd3157dd64c27,33.0,4292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.484848484848484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,3.0303030303030303,0.0,24.242424242424242,21.21212121212121,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,6.0606060606060606,21.21212121212121,0.0,0.0
python-markdown_markdown,2024-12-31,7aace29bd33bc1734082b677c6f06aac0dcc6ac2,63.0,6596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,44.44444444444444,41.269841269841265,1.5873015873015872,1.5873015873015872,0.0,0.0,0.0,0.0,4.761904761904762,4.761904761904762,0.0,30.158730158730158,0.0,0.0
pytrainer_pytrainer,2024-12-31,a3bd1db22d0807c029414da066a4eb25e694832d,112.0,12990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pyudev_pyudev,2024-12-31,5f8c7d8a268f8eabf9cf054a1568f2ec55a05e2f,40.0,2694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
qgis_qgis-django,2024-12-31,c4eab6bddd71971eeb30e454a0ca57b4fc92da2f,219.0,8237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30593607305936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73972602739726,5.93607305936073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91324200913242,0.0,0.0
